id,JUST_IND,JUST_100,WGT_SCORE,PAY,TREAT,SUPPLY,COMM,JOBS,PROD,CUST,LEAD,ENV,INVEST,PAY.LIVING,PAY.PTO,PAY.HEALTH,PAY.FAIR,PAY.RETIRE,PAY.DISC,PAY.CEO,TREAT.SAFE,TREAT.WLB,TREAT.EDU,TREAT.DISC,TREAT.LAYOFF,TREAT.RESPECT,SUPPLY.ABUSE,SUPPLY.CONFLICT,SUPPLY.REPRESS,COMM.RELS,COMM.CHARITY,JOBS.US,PROD.BEN,PROD.QUAL,CUST.FAIR,CUST.RELS,CUST.DISC,CUST.PRIV,LEAD.LAWS,LEAD.INTEGRITY,LEAD.TRUTH,LEAD.TAX,LEAD.POLITICS,ENV.POLLUTION,ENV.MGMT,ENV.EFFICIENT,INVEST.ACCURATE,INVEST.PROFIT,INVEST.RETURN
454,16,No,53.85097315,47.2945315,58.78557471,44.47252235,51.34838664,50,63.92940012,51.93952917,55.50275273,58.76487187,58.12353645,36.20179455,60.09307333,73.98409598,49.6369271,61.07605614,47.39356982,28.17419378,56.07098415,38.94136672,59.43830853,50,50,79.41880738,40.35157318,45.54549066,50,54.73481555,40.82656254,50,71.67658168,57.34124572,50,55.60932535,50,52.60643018,54.66350383,60.68584957,50,58.97393295,30.5389541,54.67270404,57.36624942,65.0858155,59.06195167,56.92096157,56.48481604
457,16,No,54.03348454,61.23621495,45.32037979,54.34017293,51.54064838,50,39.12143848,51.93952917,58.93398443,63.71549111,58.75461343,67.93766708,32.78240432,55.63108383,60.23024798,79.26672065,47.39356982,77.65960079,50.9916655,41.26778845,59.43830853,50,50,29.40577242,61.15599351,47.02230096,50,54.73481555,41.61619226,50,17.69629477,57.34124572,50,55.60932535,50,52.60643018,54.66350383,56.04530784,50,88.50714638,36.89358133,68.60969063,57.36624942,65.79496856,59.06195167,62.81788349,49.94607129
459,16,No,50.91442804,50.7104803,48.64687986,56.29653053,51.34838664,50,33.53076536,51.93952917,55.02998178,55.08733656,61.34103773,67.93766708,46.43773883,41.8697507,37.93310787,78.08011586,47.39356982,52.19221182,56.07098415,31.62889296,59.43830853,50,50,39.78910087,61.15599351,54.77555506,50,54.73481555,40.82656254,50,48.21781225,21.0409932,50,55.60932535,50,52.60643018,54.66350383,59.39287952,50,57.29790156,35.98577744,51.51352623,57.36624942,56.40153028,59.06195167,68.36593818,57.70393865
461,16,No,51.36508028,53.61307868,45.59927794,57.41444916,51.34838664,50,53.14834864,51.93952917,57.11075172,39.324898,54.17471964,67.93766708,46.43773883,48.29166212,41.03850402,59.68971278,47.39356982,71.75920208,50.9916655,56.94836247,59.43830853,50,50,26.83236745,61.15599351,59.20598598,50,54.73481555,40.82656254,50,48.21781225,57.34124572,50,55.60932535,50,52.60643018,54.66350383,54.03328837,50,78.0415767,50,32.02148931,41.72013459,44.72852592,59.06195167,48.28530753,44.94705595
466,16,No,49.87317873,53.78014973,52.68767122,45.30852888,51.34838664,50,9.360420048,51.93952917,51.82803573,52.13935072,54.09567495,67.93766708,32.78240432,54.07714337,40.45326749,60.88945827,47.39356982,74.8546586,61.15030279,65.79540724,56.77170424,50,50,43.42599226,47.28637996,36.31542625,50,54.73481555,40.82656254,50,-4.375068749,21.0409932,50,55.60932535,50,52.60643018,54.66350383,55.33278255,50,41.43437587,50,66.09246863,40.75420979,49.99756518,59.06195167,48.05842091,44.81636274
470,17,No,55.9797468,44.80185532,68.35807126,64.74823591,29.82807181,103.6105365,33.19833175,44.56233318,49.86554358,53.5001113,71.59030912,41.32611404,68.39403471,41.71886879,39.9498772,61.69632861,50,41.57166159,63.10448497,63.20452731,42.18930747,113.7377439,50,37.17212475,82.31470692,50,50,27.05178939,38.45413665,103.6105365,50,18.9102989,50,41.1943322,50,37.45109244,55.74136419,34.65539009,55.24108391,54.20675376,67.98837941,49.6341265,52.38784202,59.22048862,77.86568432,57.7063644,71.47400066
472,17,No,53.31798762,56.52223167,53.32021679,51.89153656,65.98270155,34.58320728,43.3081207,50.94254902,53.10928304,54.98939414,72.80869681,66.38400682,68.39403471,62.37242479,55.49611537,76.46392314,50,31.16980396,57.87410235,73.39860108,61.29153796,50,50,46.53539115,54.14452617,50,50,56.5566316,95.27002835,34.58320728,50,37.61738869,50,36.28809284,50,63.7162478,55.72340223,45.24899162,55.24108391,54.44940656,77.72644947,57.85878308,52.38784202,54.86167077,77.86568432,61.21975268,73.45846848
473,17,No,54.80047765,54.96818652,60.06892774,57.62604859,52.14897436,50,60.3086359,52.50329465,51.83442213,48.11231311,44.38472457,53.85506043,68.39403471,71.81234721,66.8431658,79.18483614,50,3.658685041,58.45217573,71.1957149,74.02635828,50,50,70.58827696,54.14452617,72.72648357,50,56.5566316,38.45413665,50,50,69.07503493,50,43.57124565,50,63.7162478,54.76536452,45.2921938,55.24108391,53.95963496,45.26621594,41.10621556,52.38784202,50.91942918,33.60842099,65.23128439,50.1436388
474,17,Yes,56.09397702,57.42170528,57.98978462,64.74823591,52.14897436,46.52626426,43.3081207,51.57925083,56.86750573,58.5708121,62.52787965,53.85506043,68.39403471,69.58236752,58.3625932,69.59173023,50,51.42086778,47.41333711,90.6242877,74.02635828,50,50,69.39238465,82.31470692,50,50,56.5566316,38.45413665,46.52626426,50,37.61738869,50,39.25923464,50,63.7162478,55.74207277,62.66423761,55.24108391,52.12708529,50,64.32543366,52.38784202,59.47481347,77.86568432,39.22549088,42.51250647
475,17,Yes,57.51332005,58.20436644,61.23221722,63.10980391,62.53128483,50,43.63505368,42.13313452,57.20356253,65.30103937,73.47873235,66.38400682,68.39403471,51.13479681,65.91340537,66.85767407,50,32.67345949,50.8335237,93.45278948,74.02635828,50,50,78.26824813,82.31470692,43.50671898,50,56.5566316,81.09486673,50,50,38.22234343,50,12.51895841,50,50.58367012,55.74207277,63.4774185,55.24108391,48.95920089,72.31641055,64.17009452,72.91695992,57.4321366,77.86568432,66.73797442,67.89449014
476,17,No,54.0529827,56.61364825,57.20023679,47.60597011,52.14897436,64.91600938,45.59665159,48.78749464,51.94287982,47.31331497,50.21197905,53.85506043,51.26855412,51.60500051,78.52344378,50.21759921,50,24.79441858,57.87410235,50.68656419,6.476059975,50,50,82.27587953,44.75446592,50,50,56.5566316,38.45413665,64.91600938,50,41.85207184,50,43.57124565,50,50.58367012,55.74207277,55.14951051,55.24108391,36.47225803,34.4461381,31.71786571,66.04851177,42.48555376,33.60842099,63.13880159,94.70374361
477,17,Yes,63.87356391,66.94157655,72.11093047,54.53867101,68.11528424,70.15290216,51.8083783,50.62317445,59.88074774,72.41752435,41.59227523,66.38400682,51.26855412,82.10060158,73.05463867,77.65038662,50,64.13238101,63.10448497,54.73406644,61.29153796,113.7377439,50,49.42065435,63.53458642,43.50671898,50,56.5566316,104.0286648,70.15290216,50,53.34621181,50,45.20151825,50,55.83670119,55.67450117,66.14881435,55.24108391,59.76990415,83.13648839,65.30189426,66.04851177,88.13940667,33.60842099,52.24318811,54.75539266
481,17,No,52.6536818,59.78711124,53.8242213,45.96753811,52.14897436,50,49.51984741,54.82808245,47.10351248,45.57399077,43.8461881,53.85506043,51.26855412,88.9450997,55.59128169,71.82410931,50,68.10642103,52.64371973,62.04467654,67.65894812,50,50,55.22088397,44.75446592,43.50671898,50,56.5566316,38.45413665,50,50,49.11152866,50,54.41976862,50,63.7162478,55.66200763,41.0889953,43.55939675,46.86017973,21.46204469,33.83254354,52.38784202,50.70072957,33.60842099,59.66727103,56.71052024
484,17,No,53.1927976,55.6309265,42.10954388,45.96753811,52.14897436,88.15336259,48.86598144,42.84221462,54.76995568,56.91905848,77.79310747,78.91295321,51.26855412,62.59781061,56.15589591,50.67872825,50,18.04020004,42.18295449,29.87466724,25.57829046,50,50,37.4664567,44.75446592,43.50671898,50,56.5566316,38.45413665,88.15336259,50,47.90161919,50,43.57124565,50,29.57154583,55.74207277,56.17939128,55.24108391,55.76538862,18.21602134,71.15899053,45.55750715,54.4236922,77.86568432,68.51984701,94.70374361
490,17,No,52.83444686,53.3704974,50.34061315,50.25310456,52.14897436,50,54.42384218,57.15287025,55.06375497,44.86967038,61.50351587,53.85506043,51.26855412,40.52377446,48.25435598,20.28853492,50,96.21271861,42.18295449,59.28572529,61.29153796,50,50,54.61298048,54.14452617,43.50671898,50,56.5566316,38.45413665,50,50,58.1858497,50,65.26829159,50,63.7162478,55.74207277,59.4456888,55.24108391,52.3325214,14.96999799,31.71989644,52.38784202,50.74707651,77.86568432,41.26374984,31.57926234
492,17,No,53.93046285,60.59342065,48.95696861,47.60597011,52.14897436,58.68940178,54.58730867,53.43707024,52.12940191,56.51644347,46.35366661,78.91295321,34.14307352,45.19099706,55.00637117,50,50,83.47196208,57.87410235,38.93795099,40.74100991,50,50,42.34149366,44.75446592,50,50,56.5566316,38.45413665,58.68940178,50,58.48832706,50,65.26829159,50,50.58367012,55.74207277,36.87700336,55.24108391,67.99776933,50,69.97468885,45.55750715,54.4236922,33.60842099,63.4517278,67.19032414
493,17,No,52.56222706,50.36107416,58.89637079,47.60597011,29.82807181,36.90104499,49.84678039,49.72127023,52.01784906,54.56850473,74.33498489,50,34.14307352,50,56.80489282,33.44916886,50,50,42.18295449,56.82092195,42.18930747,50,50,95.1649948,44.75446592,50,50,27.05178939,38.45413665,36.90104499,50,49.7164834,50,65.26829159,50,37.45109244,55.74207277,56.80133375,55.24108391,31.27085385,50,70.08322306,45.55750715,47.80314073,77.86568432,71.55531859,64.93112487
496,17,No,52.19922587,56.89312342,47.45719929,45.96753811,52.14897436,66.85973443,46.41398405,47.39648243,57.23647121,48.48353971,36.52456774,66.38400682,51.26855412,28.59633914,67.73250998,38.83059228,50,55.3518183,16.28851779,67.00911157,67.65894812,50,50,67.21088534,44.75446592,43.50671898,50,56.5566316,38.45413665,66.85973443,50,43.36445868,50,54.41976862,50,37.45109244,55.74207277,60.32154186,55.24108391,58.75314426,50,36.94585676,66.04851177,40.46059086,33.60842099,53.21847292,17.57062655
497,18,No,52.07467342,49.16019695,59.39269114,63.03888908,77.1997871,50,74.55798876,48.20301852,34.69926664,65.5068406,41.05023939,33.52014417,64.5709851,48.55699267,63.21841733,70.24968485,50,25.81168949,56.2654941,94.25790786,79.33510597,56.31934151,50,56.1239288,78.27474674,50.53290491,50,61.92293566,124.6658194,50,84.08801804,66.4537119,50,33.43497151,50,56.19493338,47.32846815,28.96964216,50,-5.610426013,53.24235589,46.55831187,64.28644889,88.46011714,36.14336731,44.52653906,54.83733716
498,18,No,55.83642404,60.46029755,63.27749361,63.03888908,33.3368375,50,52.17918121,48.20301852,51.77371612,51.01066266,34.37778567,80.35762916,64.5709851,68.98498425,65.63449279,71.59724709,50,11.6851203,61.2917753,88.63174351,79.33510597,56.31934151,50,67.89222385,78.27474674,50.53290491,50,-5.391624427,153.668336,50,92.44536955,17.93706829,50,33.43497151,50,56.19493338,50.976621,62.27768446,50,34.6606561,63.79886345,21.61836723,65.54536014,66.87530357,36.14336731,31.01572751,33.33509606
500,18,No,50.89897391,46.78349073,55.14729764,59.60560233,57.41169828,38.05459789,81.30400777,48.20301852,48.27916013,30.31444789,56.96166114,56.93888666,33.27035044,38.23526894,47.77981545,58.54419087,50,28.68412043,45.54819004,44.96815541,79.33510597,56.31934151,50,62.00848313,70.7521077,50.53290491,50,61.92293566,43.39503128,38.05459789,100.8027211,64.72242482,50,33.43497151,50,56.19493338,30.12973806,64.37485391,50,53.66485354,79.63362479,36.13158781,18.00356283,38.51090462,64.84639217,42.735867,50.84190447
502,18,No,54.46222239,64.72322496,51.60647835,45.87245531,57.41169828,50,41.02485015,50.22153693,54.79637692,44.27175083,58.18249993,56.93888666,64.5709851,76.33271426,68.3577655,66.12412592,50,79.14353052,49.2085314,40.31873536,32.27797351,56.31934151,50,57.20296565,40.66155154,50.53290491,50,61.92293566,43.39503128,50,38.7196783,42.98515378,50,42.85430144,50,56.19493338,57.56277965,53.50835051,50,54.87889312,63.79886345,39.06459181,45.9846391,48.11823354,64.84639217,56.16044924,34.44957587
503,18,No,55.53215625,45.24554943,75.88006541,65.25319329,57.41169828,50,49.68389364,48.20301852,56.53904756,38.00449285,34.70670825,56.93888666,48.92066777,66.48239333,48.39110697,49.9963194,50,-10.95849049,53.33349673,82.50134284,74.84841809,117.4063094,50,60.97268309,70.7521077,72.91491104,50,61.92293566,43.39503128,50,70.95509305,31.59499966,50,33.43497151,50,56.19493338,57.56277965,47.00373395,50,76.83360478,70.13276799,26.11439156,70.4355404,12.51798394,36.14336731,35.03422757,28.17329481
505,18,No,51.7742527,51.61096551,49.14293139,49.30574206,57.41169828,50,62.90271105,50.22153693,51.24654206,54.75668062,57.08035793,56.93888666,48.92066777,61.15804448,46.88615068,54.02998044,50,48.11473447,59.33400682,34.43532751,70.36173022,56.31934151,50,27.54505337,48.18419058,50.53290491,50,61.92293566,43.39503128,50,57.82216805,67.22317282,50,42.85430144,50,56.19493338,57.56277965,43.00838345,50,54.31665348,43.74149909,48.13517468,60.65517988,55.17751244,64.84639217,46.34900308,44.96494108
506,18,No,54.84660624,56.14527842,43.89098009,52.73902882,57.41169828,68.71512569,65.67501311,54.25857374,57.13065307,59.386832,64.69847863,56.93888666,48.92066777,74.80186063,60.83569916,50,50,41.67978017,27.46443605,35.53508009,63.68478864,56.31934151,50,41.94019596,55.70682962,50.53290491,50,61.92293566,43.39503128,68.71512569,64.98552829,66.26134667,50,61.69296129,50,56.19493338,57.56277965,59.64782614,50,56.17129796,79.63362479,55.35990896,60.65517988,62.42913919,64.84639217,65.06996031,63.39897865
507,18,No,52.30119198,56.48817944,53.4599351,45.73798886,38.26147299,50,32.30360859,49.0000942,54.02539444,55.38220806,57.69541693,80.35762916,64.5709851,34.31226997,43.2502073,53.94820225,50,70.90714732,59.33400682,48.624256,41.25134926,56.31934151,50,49.51789101,40.66155154,50,50,36.60924711,43.39503128,50,22.00497528,41.06150147,50,61.69296129,50,37.61013581,57.56277965,51.59283061,50,54.07409434,59.57626043,65.52330074,45.9846391,55.17481946,64.84639217,57.057464,29.384784
510,18,No,51.66454997,50.7318774,51.46275199,45.87245531,38.26147299,50,57.34669563,54.25857374,54.08148802,46.71599033,55.70952221,56.93888666,64.5709851,52.29048244,45.60810145,65.13923214,50,39.80875747,54.27126911,78.04227154,25.60103194,56.31934151,50,44.00882246,40.66155154,50.53290491,50,36.60924711,43.39503128,50,60.2099548,54.91179807,50,61.69296129,50,56.19493338,57.56277965,59.38479304,50,49.346057,7.849373384,48.2881043,45.9846391,45.81207548,64.84639217,39.73904626,47.66315537
511,18,Yes,56.94548975,58.81989599,59.79378563,56.17231557,57.41169828,42.77786292,60.014769,52.24005533,56.27420628,53.64107837,59.6776142,33.52014417,64.5709851,60.3713344,79.59024728,61.69415522,50,59.44083103,28.13460688,84.76184281,92.7951696,56.31934151,50,86.7229695,63.22946866,50.53290491,50,61.92293566,43.39503128,42.77786292,45.88303853,72.03230358,50,52.27363136,50,56.19493338,57.56277965,53.47694959,50,66.91728969,50,55.47461491,55.76499962,49.00980437,64.84639217,55.94170901,45.29206572
513,18,Yes,57.91753784,61.94054044,61.83564581,46.48194658,38.26147299,46.91883505,61.66086273,54.25857374,55.013845,57.71216833,58.31602017,80.35762916,64.5709851,61.48964856,50.33319876,69.61378426,50,69.18459203,69.45948224,49.99489847,63.68478864,56.31934151,50,66.51181792,48.18419058,39.34190184,50,36.60924711,43.39503128,46.91883505,49.46481655,72.03230358,50,61.69296129,50,56.19493338,57.56277965,52.73859179,50,66.66851109,12.07197641,48.91955876,60.65517988,64.14627771,64.84639217,57.82478547,32.29280927
519,18,No,53.67456412,57.42224037,51.97510999,45.73798886,57.41169828,81.56066151,32.30360859,47.24726419,52.51715858,57.21682336,50.32266639,80.35762916,48.92066777,35.51583096,46.50176622,47.86680456,50,78.66411489,44.14579369,46.45401732,51.07933223,56.31934151,50,57.71909391,40.66155154,50,50,61.92293566,43.39503128,81.56066151,22.00497528,41.06150147,50,61.69296129,50,31.4151909,57.56277965,64.10842259,50,23.34122969,50,71.09814924,45.9846391,54.97265313,64.84639217,24.84825297,37.69600594
520,18,Yes,57.84662162,59.51940232,57.78066951,56.03784912,38.26147299,83.64649403,53.09542499,52.50574372,55.87952652,48.05277567,59.10325655,80.35762916,33.27035044,50,45.18337796,50.14838853,50,92.84519938,54.27126911,56.22975855,35.4290149,56.31934151,50,72.33857725,63.22946866,50,50,36.60924711,43.39503128,83.64649403,22.00497528,79.53454757,50,61.69296129,50,49.99998846,57.56277965,59.93889909,50,52.68093416,50,50,45.9846391,48.32979255,36.14336731,115.7716817,48.63324913
521,18,No,51.50091003,49.7825035,48.86485534,45.73798886,38.26147299,59.33061578,57.60079787,54.25857374,51.21311332,55.02388127,62.18084885,50,33.27035044,50,50,60.74563769,50,50,44.14579369,42.99494991,35.4290149,56.31934151,50,50,40.66155154,50,50,36.60924711,43.39503128,59.33061578,57.82216805,57.41254606,50,61.69296129,50,56.19493338,57.56277965,43.43822705,50,52.23562047,50,70.71581961,45.9846391,48.09149603,36.14336731,95.98509835,106.8375214
526,19,No,52.17674848,49.60793037,53.84964862,45.52332981,80.19591625,50,66.04833588,53.40365369,48.43706428,54.29850912,47.99786618,60.24183113,63.21815365,47.30766502,56.93813182,51.15979532,50,7.237778942,54.67925718,32.24412435,52.28741095,62.56561725,50,49.95831551,61.85821299,50,16.05078341,57.611949,150.3655663,50,97.12106468,39.62428304,50,56.28280862,50,57.27093813,45.53538777,52.53285214,50,39.2979424,86.33438741,46.18691949,60.50158544,56.04305187,33.00238743,66.11027834,76.23322894
528,19,Yes,55.25422381,54.53147814,66.10640297,58.01042933,59.57775789,20.57645637,66.04833588,39.19071194,57.25692301,46.13641836,55.64142427,60.24183113,42.28941037,51.33671124,61.23823485,70.63845,50,33.58028778,54.36248343,83.26618975,67.34777337,62.56561725,50,84.23079608,61.05777837,50,60.17487926,64.91198724,43.00400878,20.57645637,97.12106468,39.62428304,50,26.43946766,50,29.64137322,55.81665932,65.89601041,50,57.68912221,33.87297243,12.07057431,72.64111118,52.91743316,68.88623619,20.20486542,66.77818021
530,19,No,53.34083183,59.3121446,58.46184281,51.16452047,40.93542817,49.82935042,38.61786078,47.00836512,51.94604033,42.8980504,48.3399441,60.24183113,42.28941037,71.80069348,53.86104335,44.47740062,50,87.06227887,51.7389148,57.37504207,62.32765257,62.56561725,50,63.32863067,46.05777837,50,60.17487926,40.26965947,43.00400878,49.82935042,37.43438275,39.62428304,50,26.43946766,50,57.27093813,55.80692478,43.12524857,50,65.3285826,28.62683094,40.26684166,47.43696817,40.4277342,33.00238743,62.92954802,84.52410688
534,19,No,50.59537112,47.29745521,51.73600741,51.16452047,40.93542817,64.43192212,38.61786078,53.40365369,47.75709436,59.30684283,62.23512519,50,42.28941037,44.84710881,50,17.05288252,50,50,51.7389148,45.82688837,19.43097392,62.56561725,50,50,46.05777837,50,60.17487926,40.26965947,43.00400878,64.43192212,37.43438275,39.62428304,50,56.28280862,50,57.27093813,55.80315399,24.56782218,50,67.99107393,50,76.90134929,47.43696817,53.6183336,68.88623619,35.67229049,84.09946914
535,19,Yes,55.58766444,59.14717445,63.73941416,51.16452047,40.93542817,50,51.93520388,53.40365369,47.58076658,44.07576049,60.50997749,50,42.28941037,44.84710881,76.01183279,89.78772059,50,50,63.86569606,71.10109108,72.36789418,62.56561725,50,65.89171977,46.05777837,50,60.17487926,40.26965947,43.00400878,50,37.43438275,64.26661082,50,56.28280862,50,57.27093813,55.81931783,37.24279674,50,47.92415925,26.8781171,38.27754142,52.62026016,40.38356524,68.88623619,60.44437385,26.08338839
537,19,No,52.01566493,49.39353141,53.82487599,58.01042933,59.57775789,50,38.61786078,53.40365369,56.15989428,46.78993878,56.41123492,50,42.28941037,44.84710881,45.42264737,79.80474229,50,50,53.72893592,52.59878127,47.26729015,62.56561725,50,47.39427259,61.05777837,50,60.17487926,64.91198724,43.00400878,50,37.43438275,39.62428304,50,56.28280862,50,57.27093813,55.81931783,62.03540792,50,54.74245031,50,38.27754142,60.15460122,40.38356524,68.88623619,51.7800579,13.5522753
538,19,Yes,55.92072898,54.26897122,57.04452201,51.16452047,59.57775789,50,51.93520388,53.40365369,57.6560281,61.22370625,67.68703619,60.24183113,63.21815365,54.38711768,45.97077904,50,50,68.08923742,63.86569606,50.12472853,37.22704854,62.56561725,50,52.8639068,46.05777837,50,60.17487926,64.91198724,43.00400878,50,37.43438275,64.26661082,50,56.28280862,50,57.27093813,55.81931783,49.69643066,50,86.74171128,50,66.16513409,62.98684414,53.50173256,68.88623619,72.29199673,54.19465281
541,19,No,52.23355754,52.41627162,52.96415264,51.16452047,59.57775789,50,51.93520388,53.40365369,49.30415585,58.68710464,50.56240928,60.24183113,42.28941037,71.80069348,44.26637947,19.04702056,50,65.45983724,57.80230543,32.40101016,72.36789418,62.56561725,50,37.62141228,46.05777837,50,60.17487926,64.91198724,43.00400878,50,37.43438275,64.26661082,50,56.28280862,50,57.27093813,55.81931783,35.50532787,50,58.22236889,50,69.80773084,52.42643446,53.5996446,68.88623619,11.85110999,46.82798643
543,19,No,52.84856978,54.03484233,57.18024441,51.16452047,59.57775789,50,38.61786078,53.40365369,51.000596,43.59799341,60.77299171,50,42.28941037,58.32390115,58.44802218,69.01957162,50,50,51.7389148,49.05389166,56.05250156,62.56561725,50,61.73393174,46.05777837,50,60.17487926,64.91198724,43.00400878,50,37.43438275,39.62428304,50,56.28280862,50,57.27093813,55.81931783,65.79470002,50,14.49074536,50,36.87217811,52.62026016,40.38356524,68.88623619,56.47908231,35.27841304
546,20,No,54.12081506,48.52205048,58.50416328,65.11455042,74.55937731,93.8839709,42.10975835,22.10534853,54.95866096,51.31155495,64.7447375,31.29171307,67.75304311,75.71970422,69.09325649,32.17352504,49.24290547,4.9958452,59.26027244,75.59392852,61.74284443,48.27159967,56.38992212,65.20177231,83.11733485,50,50,58.500844,124.4541389,93.8839709,92.81523403,-1.009858772,-79.98673672,36.26062458,50,56.92831635,55.82198598,56.09193826,50,55.69307018,61.46943738,36.11847961,57.87406387,60.65431152,63.54334625,64.90414318,69.40410549
547,20,No,52.14426157,71.11794828,48.70567529,58.12854929,54.82333406,50,38.589537,54.40613627,31.73943332,58.75236618,42.03923306,71.38089935,51.14535762,109.724849,81.83619669,50.07465237,49.24290547,59.09583123,54.12944942,43.54586595,45.61864665,48.27159967,56.38992212,42.61390739,67.81038014,50,50,58.500844,43.39710487,50,30.24770697,45.6833767,54.64238345,56.92831635,50,56.92831635,6.414197947,46.45853428,50,38.7688023,50,54.49344545,66.52771296,54.2388904,33.33126615,62.58930154,39.81742856
549,20,No,54.2264199,36.42935194,72.48642087,61.62154986,81.71045853,50,58.78067224,51.13731527,52.34706222,51.7897138,54.99640336,31.29171307,51.14535762,39.3448452,30.84431959,24.89340924,49.24290547,39.73533905,64.39109547,75.23837611,77.35533942,98.39520925,56.38992212,55.60266488,75.4638575,50,50,58.500844,153.8240297,50,73.39772564,46.35042212,54.64238345,41.67450279,50,56.92831635,55.87775999,45.4007741,50,57.66557326,63.08692214,36.7393254,57.87406387,61.54522857,63.54334625,41.81178099,44.21303592
550,20,Yes,55.26845092,61.7039112,56.1450303,51.14254816,54.82333406,50,60.93981602,46.0323623,50.05251884,53.62947077,54.38782217,44.65477516,51.14535762,58.46014753,60.72170148,60.35212552,97.71492871,54.92416718,48.99862639,66.9802547,45.61864665,48.27159967,56.38992212,72.93985527,52.50342544,50,50,58.500844,43.39710487,50,30.24770697,87.04019222,54.64238345,55.75054716,50,28.22529148,55.54095818,38.77278954,50,57.81494728,50,56.63283392,66.52771296,34.72515711,63.54334625,61.26579817,3.860715791
551,20,Yes,58.6380565,56.85838888,76.88650602,51.14254816,54.82333406,50,36.90725793,56.53310802,54.03617801,47.64329818,49.48147592,44.65477516,34.53767213,58.04643216,74.20970002,57.97029961,49.24290547,53.17060302,59.26027244,47.23396423,61.74284443,98.39520925,56.38992212,89.84454301,52.50342544,50,50,58.500844,43.39710487,50,30.24770697,42.57049812,54.64238345,66.85373916,50,56.92831635,55.77122269,49.59168892,50,62.69832868,54.99949835,43.93816633,57.86441435,39.56299398,33.33126615,78.03378528,63.1044787
552,20,No,53.0437372,50.71954668,60.7707524,54.63554873,54.82333406,50,54.09053697,51.33067419,45.59916619,49.42051223,61.68417842,50,51.14535762,39.13463607,58.45776926,41.63767558,49.24290547,48.07023238,69.5219185,44.58514277,69.54909193,48.27159967,56.38992212,68.66958124,60.15690279,50,50,58.500844,43.39710487,50,30.24770697,74.3663294,54.64238345,42.57680391,50,56.92831635,55.90004431,61.78024789,50,-7.031746065,12.94489462,32.5796781,66.52771296,47.96117803,63.54334625,46.74397378,81.74304391
553,20,No,54.02843599,58.48298806,55.93930601,47.64954759,54.82333406,50,40.03149048,54.40613627,50.1052498,55.90528219,59.65801676,71.38089935,51.14535762,58.4765489,60.1822415,41.62505703,49.24290547,53.83703658,48.99862639,50.89694403,61.74284443,48.27159967,56.38992212,71.63102588,44.84994808,50,50,58.500844,43.39710487,50,30.24770697,48.35155835,54.64238345,56.92831635,50,56.92831635,55.60368878,44.60832925,50,47.46696635,50,53.95204567,62.20088842,50.55532364,63.54334625,49.26625506,62.9185393
555,20,No,53.18849441,62.37966506,51.10412761,47.64954759,54.82333406,52.85876537,39.91132769,54.40613627,53.85311086,49.60472757,30.25211589,84.74396145,51.14535762,58.47361418,68.13691447,50,49.24290547,38.32051305,43.86780336,53.44764646,61.74284443,48.27159967,56.38992212,56.82613676,44.84994808,50,50,58.500844,43.39710487,52.85876537,30.24770697,48.12920988,54.64238345,56.92831635,50,56.92831635,55.90004431,62.52076342,50,40.66087321,38.82465076,52.35652253,49.22041478,46.94609948,33.33126615,34.00732873,10.58279689
557,20,Yes,58.59264032,54.10324454,72.11285442,49.38880083,54.82333406,72.63559002,61.18392805,46.38041225,54.94958656,43.86838176,50.2614533,44.65477516,67.75304311,55.706625,67.42246597,16.53679266,41.39063287,65.17062477,54.12944942,68.01953152,77.35533942,98.39520925,56.38992212,66.83460244,48.66080782,50,50,58.500844,43.39710487,72.63559002,73.39772564,50.79739153,54.64238345,57.37470738,50,28.22529148,53.364032,64.29319638,50,42.00140928,87.34919352,30.73067093,57.87406387,41.9366676,63.54334625,25.50923062,41.41650738
559,20,No,54.06555584,50.45064406,58.11943553,58.12854929,54.82333406,64.1711529,36.90725793,46.49664698,56.98154232,56.52486717,56.89469229,44.65477516,34.53767213,36.5463861,60.90031027,80.50979895,49.24290547,40.34096223,59.26027244,67.99166571,61.74284443,48.27159967,56.38992212,65.43153733,67.81038014,50,50,58.500844,43.39710487,64.1711529,30.24770697,42.57049812,54.64238345,20.01902242,50,56.92831635,55.90004431,61.1553834,50,64.54060825,32.35471172,56.77306365,57.87406387,54.62221781,63.54334625,41.13293931,58.7237465
561,20,No,51.94357995,61.50494834,48.27925843,55.31912461,54.82333406,50,36.90725793,52.76154604,46.07413235,50.95920929,57.40256682,44.65477516,34.53767213,67.26304049,81.64272219,53.17872397,49.24290547,67.88849756,21.18770068,47.2936206,60.00812276,48.27159967,56.38992212,71.63546133,61.65467883,50,50,58.500844,43.39710487,50,30.24770697,42.57049812,54.64238345,49.2539063,50,56.92831635,55.90004431,25.44543192,50,55.26697122,50,58.0179736,57.80812341,34.72515711,63.54334625,58.7355817,29.60067846
